Year,Month,Day,Quarter,Date_ID
2017,10,20,4,8237
2017,10,20,4,8238
2017,10,20,4,8239
2017,10,20,4,8240
2014,1,9,1,8241
2014,1,9,1,8242
2014,12,8,4,8243
2014,12,8,4,8244
2014,8,19,3,8245
2015,10,5,4,8246
2015,10,5,4,8247
2016,10,5,4,8248
2015,5,3,2,8249
2015,5,3,2,8250
2015,5,3,2,8251
2015,5,3,2,8252
2017,12,8,4,8253
2017,12,8,4,8254
2017,12,8,4,8255
2017,12,8,4,8256
2017,12,8,4,8257
2017,12,8,4,8258
2016,6,26,2,8259
2016,6,26,2,8260
2016,6,26,2,8261
2016,12,15,4,8262
2015,9,13,3,8263
2014,12,30,4,8264
2014,12,30,4,8265
2014,4,29,2,8266
2017,1,30,1,8267
2017,1,30,1,8268
2017,1,30,1,8269
2017,1,30,1,8270
2016,12,25,4,8271
2016,10,20,4,8272
2015,6,13,2,8273
2017,6,30,2,8274
2015,6,26,2,8275
2016,2,21,1,8276
2016,2,21,1,8277
2016,2,21,1,8278
2017,4,22,2,8279
2017,9,5,3,8280
2017,9,5,3,8281
2015,12,21,4,8282
2015,12,21,4,8283
2015,12,21,4,8284
2015,12,21,4,8285
2014,12,8,4,8286
2014,12,8,4,8287
2014,12,8,4,8288
2014,12,8,4,8289
2014,12,8,4,8290
2014,12,8,4,8291
2015,11,12,4,8292
2017,3,11,1,8293
2017,3,13,1,8294
2016,5,30,2,8295
2016,5,30,2,8296
2015,5,7,2,8297
2015,5,7,2,8298
2014,11,3,4,8299
2015,4,20,2,8300
2017,7,26,3,8301
2017,7,26,3,8302
2014,10,31,4,8303
2017,3,11,1,8304
2016,11,8,4,8305
2016,11,8,4,8306
2016,11,8,4,8307
2016,7,25,3,8308
2014,1,3,1,8309
2014,1,3,1,8310
2017,1,26,1,8311
2017,1,26,1,8312
2014,12,7,4,8313
2014,12,7,4,8314
2014,12,7,4,8315
2014,12,7,4,8316
2017,11,4,4,8317
2017,11,4,4,8318
2017,11,13,4,8319
2015,5,12,2,8320
2016,9,26,3,8321
2016,11,19,4,8322
2016,11,19,4,8323
2017,8,9,3,8324
2017,8,9,3,8325
2017,7,21,3,8326
2017,7,21,3,8327
2017,6,10,2,8328
2017,6,10,2,8329
2017,7,11,3,8330
2016,9,3,3,8331
2016,9,3,3,8332
2016,9,3,3,8333
2016,9,3,3,8334
2017,5,13,2,8335
2016,2,7,1,8336
2014,12,27,4,8337
2014,12,27,4,8338
2017,4,13,2,8339
2014,11,14,4,8340
2017,11,6,4,8341
2016,11,25,4,8342
2014,3,21,1,8343
2014,3,21,1,8344
2014,3,21,1,8345
2015,4,30,2,8346
2015,4,30,2,8347
2015,4,30,2,8348
2015,4,30,2,8349
2015,4,30,2,8350
2017,3,5,1,8351
2017,3,5,1,8352
2017,3,5,1,8353
2017,3,5,1,8354
2017,3,5,1,8355
2016,8,26,3,8356
2014,11,4,4,8357
2014,11,4,4,8358
2014,11,4,4,8359
2017,2,1,1,8360
2017,2,1,1,8361
2017,2,1,1,8362
2017,2,1,1,8363
2017,4,28,2,8364
2017,1,30,1,8365
2014,7,9,3,8366
2014,7,9,3,8367
2014,7,9,3,8368
2016,11,6,4,8369
2016,10,17,4,8370
2014,12,27,4,8371
2016,11,24,4,8372
2016,10,11,4,8373
2015,5,1,2,8374
2015,5,1,2,8375
2017,3,21,1,8376
2015,12,11,4,8377
2015,12,11,4,8378
2015,12,11,4,8379
2014,9,9,3,8380
2016,3,17,1,8381
2016,8,2,3,8382
2016,11,26,4,8383
2016,11,26,4,8384
2017,4,9,2,8385
2015,5,28,2,8386
2015,5,28,2,8387
2014,1,11,1,8388
2016,12,27,4,8389
2017,4,12,2,8390
2017,12,23,4,8391
2016,1,12,1,8392
2016,1,12,1,8393
2016,1,12,1,8394
2016,1,12,1,8395
2014,6,30,2,8396
2014,3,9,1,8397
2017,2,11,1,8398
2015,4,13,2,8399
2015,5,12,2,8400
2015,5,12,2,8401
2015,5,12,2,8402
2016,1,2,1,8403
2017,8,7,3,8404
2017,8,7,3,8405
2017,8,7,3,8406
2017,8,7,3,8407
2017,8,7,3,8408
2015,11,12,4,8409
2016,11,15,4,8410
2016,9,5,3,8411
2017,10,3,4,8412
2016,12,17,4,8413
2016,12,17,4,8414
2017,6,4,2,8415
2017,9,5,3,8416
2017,9,5,3,8417
2017,9,5,3,8418
2017,9,5,3,8419
2017,9,5,3,8420
2017,12,10,4,8421
2017,12,10,4,8422
2017,12,10,4,8423
2017,12,10,4,8424
2016,8,28,3,8425
2015,2,10,1,8426
2017,11,23,4,8427
2017,12,11,4,8428
2016,12,19,4,8429
2014,3,30,1,8430
2017,8,11,3,8431
2014,9,14,3,8432
2014,9,14,3,8433
2014,9,14,3,8434
2014,9,14,3,8435
2015,9,20,3,8436
2015,10,12,4,8437
2014,5,28,2,8438
2017,3,14,1,8439
2016,8,12,3,8440
2017,6,5,2,8441
2016,6,3,2,8442
2016,6,3,2,8443
2016,6,3,2,8444
2017,10,23,4,8445
2017,10,23,4,8446
2017,10,23,4,8447
2017,10,23,4,8448
2017,10,23,4,8449
2017,10,23,4,8450
2014,4,28,2,8451
2016,4,18,2,8452
2016,4,18,2,8453
2016,4,18,2,8454
2016,5,22,2,8455
2017,5,28,2,8456
2017,5,28,2,8457
2014,8,25,3,8458
2014,8,25,3,8459
2014,8,30,3,8460
2014,8,30,3,8461
2015,3,9,1,8462
2014,3,28,1,8463
2015,10,5,4,8464
2015,9,4,3,8465
2015,9,4,3,8466
2016,9,19,3,8467
2016,11,11,4,8468
2017,4,23,2,8469
2017,4,23,2,8470
2017,4,23,2,8471
2017,4,23,2,8472
2015,10,22,4,8473
2017,9,4,3,8474
2017,9,4,3,8475
2017,10,27,4,8476
2015,10,30,4,8477
2017,12,18,4,8478
2016,12,3,4,8479
2014,7,21,3,8480
2016,5,24,2,8481
2017,11,2,4,8482
2016,9,20,3,8483
2017,9,24,3,8484
2017,3,27,1,8485
2017,3,27,1,8486
2017,3,27,1,8487
2016,2,2,1,8488
2016,2,2,1,8489
2016,2,2,1,8490
2017,7,7,3,8491
2015,10,23,4,8492
2015,10,23,4,8493
2015,10,23,4,8494
2016,2,12,1,8495
2014,5,3,2,8496
2014,5,3,2,8497
2014,5,3,2,8498
2014,5,3,2,8499
2014,5,3,2,8500
2015,1,3,1,8501
2015,1,3,1,8502
2014,2,20,1,8503
2016,2,5,1,8504
2016,8,3,3,8505
2016,8,3,3,8506
2016,8,3,3,8507
2015,11,12,4,8508
2015,11,12,4,8509
2015,11,12,4,8510
2016,12,22,4,8511
2016,2,2,1,8512
2017,5,6,2,8513
2015,8,21,3,8514
2015,8,21,3,8515
2016,7,4,3,8516
2017,4,6,2,8517
2017,4,12,2,8518
2017,4,12,2,8519
2017,4,12,2,8520
2016,11,1,4,8521
2016,1,4,1,8522
2017,9,21,3,8523
2017,3,16,1,8524
2017,3,16,1,8525
2017,3,16,1,8526
2017,3,16,1,8527
2017,3,16,1,8528
2017,10,11,4,8529
2016,11,30,4,8530
2016,11,30,4,8531
2016,11,30,4,8532
2016,11,30,4,8533
2015,1,13,1,8534
2014,5,16,2,8535
2015,7,6,3,8536
2015,7,6,3,8537
2015,7,6,3,8538
2017,9,3,3,8539
2017,9,3,3,8540
2015,12,22,4,8541
2015,12,22,4,8542
2014,6,8,2,8543
2016,3,27,1,8544
2016,3,27,1,8545
2016,3,27,1,8546
2015,5,12,2,8547
2015,5,12,2,8548
2015,11,9,4,8549
2015,7,17,3,8550
2015,7,17,3,8551
2014,5,30,2,8552
2017,11,13,4,8553
2016,9,12,3,8554
2015,3,22,1,8555
2015,3,22,1,8556
2016,12,23,4,8557
2016,12,23,4,8558
2016,12,23,4,8559
2016,12,23,4,8560
2016,12,23,4,8561
2016,2,4,1,8562
2017,4,30,2,8563
2017,4,30,2,8564
2016,11,17,4,8565
2016,11,17,4,8566
2016,10,11,4,8567
2016,6,12,2,8568
2016,6,12,2,8569
2016,6,12,2,8570
2016,3,4,1,8571
2014,11,28,4,8572
2015,10,20,4,8573
2014,9,19,3,8574
2017,8,27,3,8575
2017,3,7,1,8576
2017,12,22,4,8577
2017,12,22,4,8578
2016,12,27,4,8579
2014,5,20,2,8580
2014,5,20,2,8581
2014,5,20,2,8582
2014,5,20,2,8583
2014,4,2,2,8584
2017,9,12,3,8585
2017,11,7,4,8586
2017,11,7,4,8587
2015,5,15,2,8588
2017,1,29,1,8589
2017,9,29,3,8590
2017,4,23,2,8591
2017,4,23,2,8592
2017,9,11,3,8593
2017,9,11,3,8594
2014,5,5,2,8595
2014,5,5,2,8596
2016,10,27,4,8597
2014,11,26,4,8598
2014,11,26,4,8599
2014,11,26,4,8600
2014,11,26,4,8601
2014,12,31,4,8602
2016,3,1,1,8603
2016,3,1,1,8604
2016,3,1,1,8605
2017,8,18,3,8606
2014,4,6,2,8607
2014,4,6,2,8608
2014,4,6,2,8609
2014,4,6,2,8610
2017,11,13,4,8611
2016,1,28,1,8612
2016,9,11,3,8613
2016,10,9,4,8614
2016,10,9,4,8615
2016,10,9,4,8616
2016,10,9,4,8617
2017,3,3,1,8618
2017,8,9,3,8619
2017,6,11,2,8620
2017,5,13,2,8621
2016,11,27,4,8622
2015,11,13,4,8623
2015,11,13,4,8624
2015,8,12,3,8625
2015,7,9,3,8626
2015,7,9,3,8627
2015,7,9,3,8628
2015,7,9,3,8629
2015,7,9,3,8630
2016,7,28,3,8631
2016,7,28,3,8632
2016,7,28,3,8633
2017,8,25,3,8634
2014,4,30,2,8635
2014,4,30,2,8636
2017,4,27,2,8637
2017,7,23,3,8638
2014,12,13,4,8639
2017,12,1,4,8640
2017,2,12,1,8641
2015,8,11,3,8642
2015,8,11,3,8643
2015,8,11,3,8644
2015,8,11,3,8645
2016,11,25,4,8646
2015,5,12,2,8647
2016,7,29,3,8648
2016,7,29,3,8649
2014,9,13,3,8650
2014,9,13,3,8651
2014,9,13,3,8652
2014,9,13,3,8653
2014,9,13,3,8654
2014,9,13,3,8655
2014,9,13,3,8656
2014,9,13,3,8657
2016,6,21,2,8658
2016,3,9,1,8659
2017,11,25,4,8660
2015,12,5,4,8661
2015,12,5,4,8662
2015,12,5,4,8663
2017,3,30,1,8664
2016,11,17,4,8665
2016,12,30,4,8666
2016,12,22,4,8667
2016,12,22,4,8668
2015,12,20,4,8669
2014,12,27,4,8670
2014,12,27,4,8671
2017,2,16,1,8672
2017,2,16,1,8673
2017,2,16,1,8674
2017,2,16,1,8675
2017,2,16,1,8676
2017,10,24,4,8677
2016,2,9,1,8678
2016,2,9,1,8679
2016,1,12,1,8680
2016,1,12,1,8681
2014,5,11,2,8682
2017,11,25,4,8683
2016,12,16,4,8684
2017,11,14,4,8685
2016,6,26,2,8686
2016,6,26,2,8687
2016,6,26,2,8688
2014,12,26,4,8689
2016,8,14,3,8690
2016,8,14,3,8691
2016,8,14,3,8692
2016,10,24,4,8693
2014,8,23,3,8694
2017,9,15,3,8695
2017,6,15,2,8696
2017,6,15,2,8697
2017,6,15,2,8698
2017,6,15,2,8699
2017,6,15,2,8700
2017,6,15,2,8701
2017,6,15,2,8702
2015,1,3,1,8703
2016,7,23,3,8704
2014,1,10,1,8705
2014,8,9,3,8706
2014,8,9,3,8707
2014,11,16,4,8708
2014,11,16,4,8709
2014,11,16,4,8710
2014,3,3,1,8711
2015,3,12,1,8712
2017,11,7,4,8713
2017,11,7,4,8714
2017,11,16,4,8715
2016,12,6,4,8716
2016,12,6,4,8717
2016,12,6,4,8718
2016,12,6,4,8719
2016,12,6,4,8720
2016,12,6,4,8721
2016,12,6,4,8722
2016,12,29,4,8723
2016,12,29,4,8724
2017,3,18,1,8725
2015,12,27,4,8726
2015,12,27,4,8727
2015,12,27,4,8728
2015,12,27,4,8729
2015,12,27,4,8730
2015,7,31,3,8731
2017,6,27,2,8732
2017,6,27,2,8733
2017,6,27,2,8734
2014,7,2,3,8735
2016,4,9,2,8736
2017,6,4,2,8737
2017,8,12,3,8738
2017,8,12,3,8739
2016,7,24,3,8740
2015,9,11,3,8741
2015,2,10,1,8742
2015,2,10,1,8743
2015,11,22,4,8744
2015,11,22,4,8745
2017,2,2,1,8746
2017,2,2,1,8747
2017,2,2,1,8748
2015,6,16,2,8749
2015,6,16,2,8750
2016,5,5,2,8751
2016,5,5,2,8752
2017,9,9,3,8753
2017,9,9,3,8754
2017,9,9,3,8755
2016,7,22,3,8756
2016,7,22,3,8757
2016,7,22,3,8758
2016,7,22,3,8759
2016,1,31,1,8760
2016,1,31,1,8761
2016,12,29,4,8762
2016,12,29,4,8763
2015,11,21,4,8764
2015,11,21,4,8765
2015,11,21,4,8766
2015,11,21,4,8767
2015,5,10,2,8768
2016,12,9,4,8769
2016,12,9,4,8770
2017,9,14,3,8771
2017,9,14,3,8772
2015,2,23,1,8773
2015,2,23,1,8774
2016,5,12,2,8775
2016,2,7,1,8776
2016,2,7,1,8777
2017,12,13,4,8778
2015,3,20,1,8779
2015,1,3,1,8780
2015,1,3,1,8781
2016,9,15,3,8782
2016,9,15,3,8783
2017,3,17,1,8784
2017,5,28,2,8785
2017,5,28,2,8786
2017,5,28,2,8787
2017,6,15,2,8788
2017,6,15,2,8789
2015,6,9,2,8790
2017,3,18,1,8791
2014,12,19,4,8792
2014,12,19,4,8793
2014,12,19,4,8794
2014,12,19,4,8795
2016,7,7,3,8796
2016,7,7,3,8797
2016,6,4,2,8798
2014,8,5,3,8799
2017,11,23,4,8800
2016,10,11,4,8801
2016,10,11,4,8802
2014,12,31,4,8803
2014,12,31,4,8804
2017,8,19,3,8805
2016,12,9,4,8806
2017,10,26,4,8807
2017,10,26,4,8808
2017,10,26,4,8809
2017,5,30,2,8810
2016,8,3,3,8811
2016,8,3,3,8812
2015,7,26,3,8813
2015,11,23,4,8814
2015,11,23,4,8815
2015,11,23,4,8816
2015,11,23,4,8817
2015,11,23,4,8818
2015,11,28,4,8819
2017,3,11,1,8820
2017,3,11,1,8821
2017,3,11,1,8822
2017,3,11,1,8823
2017,3,21,1,8824
2015,12,19,4,8825
2014,2,4,1,8826
2014,2,4,1,8827
2015,5,6,2,8828
2014,6,10,2,8829
2016,8,21,3,8830
2015,11,15,4,8831
2015,6,22,2,8832
2017,9,24,3,8833
2017,9,24,3,8834
2017,9,24,3,8835
2017,9,24,3,8836
2017,9,24,3,8837
2014,6,4,2,8838
2014,6,4,2,8839
2014,6,4,2,8840
2016,9,2,3,8841
2016,9,2,3,8842
2014,11,18,4,8843
2017,12,18,4,8844
2017,12,18,4,8845
2017,12,18,4,8846
2017,12,18,4,8847
2015,2,7,1,8848
2015,2,7,1,8849
2015,2,7,1,8850
2015,2,7,1,8851
2014,8,10,3,8852
2015,9,22,3,8853
2015,9,22,3,8854
2017,12,24,4,8855
2017,10,13,4,8856
2017,10,13,4,8857
2017,10,13,4,8858
2017,8,20,3,8859
2015,11,9,4,8860
2015,11,9,4,8861
2015,11,9,4,8862
2015,11,9,4,8863
2015,11,9,4,8864
2015,12,20,4,8865
2014,9,20,3,8866
2014,9,20,3,8867
2016,4,11,2,8868
2017,1,12,1,8869
2017,1,12,1,8870
2017,1,12,1,8871
2014,10,10,4,8872
2014,10,10,4,8873
2017,11,14,4,8874
2016,8,13,3,8875
2016,8,13,3,8876
2017,9,17,3,8877
2017,9,17,3,8878
2015,3,23,1,8879
2015,3,23,1,8880
2016,6,30,2,8881
2017,10,20,4,8882
2017,10,20,4,8883
2014,8,25,3,8884
2014,8,25,3,8885
2014,8,25,3,8886
2014,7,27,3,8887
2017,1,12,1,8888
2016,10,17,4,8889
2016,10,17,4,8890
2016,9,16,3,8891
2015,1,12,1,8892
2014,5,8,2,8893
2016,8,15,3,8894
2016,8,15,3,8895
2016,8,15,3,8896
2016,8,15,3,8897
2015,7,8,3,8898
2015,7,8,3,8899
2016,5,31,2,8900
2016,5,31,2,8901
2016,5,31,2,8902
2016,5,31,2,8903
2016,1,7,1,8904
2016,1,7,1,8905
2016,1,7,1,8906
2016,12,18,4,8907
2015,1,26,1,8908
2017,10,28,4,8909
2017,4,11,2,8910
2017,4,11,2,8911
2017,4,11,2,8912
2017,4,11,2,8913
2016,9,5,3,8914
2016,9,5,3,8915
2016,9,5,3,8916
2016,9,5,3,8917
2016,9,5,3,8918
2014,2,4,1,8919
2014,4,28,2,8920
2016,4,10,2,8921
2016,4,10,2,8922
2017,11,6,4,8923
2016,1,30,1,8924
2016,1,30,1,8925
2016,1,30,1,8926
2015,9,27,3,8927
2015,4,13,2,8928
2015,4,13,2,8929
2015,4,13,2,8930
2017,12,18,4,8931
2017,12,18,4,8932
2016,3,14,1,8933
2017,8,27,3,8934
2017,8,27,3,8935
2015,12,17,4,8936
2015,12,17,4,8937
2015,12,17,4,8938
2015,12,17,4,8939
2014,8,22,3,8940
2016,3,11,1,8941
2016,3,11,1,8942
2017,10,10,4,8943
2014,7,12,3,8944
2014,11,15,4,8945
2017,12,24,4,8946
2017,12,24,4,8947
2014,12,24,4,8948
2017,12,22,4,8949
2017,12,22,4,8950
2017,12,22,4,8951
2017,12,22,4,8952
2017,12,22,4,8953
2014,8,8,3,8954
2014,9,20,3,8955
2017,12,25,4,8956
2017,12,25,4,8957
2017,11,25,4,8958
2017,11,25,4,8959
2017,11,25,4,8960
2017,11,25,4,8961
2016,5,11,2,8962
2016,5,11,2,8963
2016,5,11,2,8964
2017,6,11,2,8965
2016,3,11,1,8966
2016,3,11,1,8967
2014,12,30,4,8968
2017,2,12,1,8969
2017,2,12,1,8970
2017,3,24,1,8971
2014,11,19,4,8972
2017,4,25,2,8973
2017,11,23,4,8974
2017,11,23,4,8975
2017,11,23,4,8976
2017,11,23,4,8977
2014,3,11,1,8978
2015,10,19,4,8979
2014,6,2,2,8980
2016,6,3,2,8981
2016,6,3,2,8982
2016,6,3,2,8983
2016,6,3,2,8984
2015,3,12,1,8985
2015,3,12,1,8986
2015,3,12,1,8987
2015,3,12,1,8988
2015,12,24,4,8989
2015,12,24,4,8990
2017,1,10,1,8991
2017,10,16,4,8992
2017,10,16,4,8993
2014,8,15,3,8994
2014,8,15,3,8995
2017,11,11,4,8996
2017,3,20,1,8997
2017,3,20,1,8998
2017,5,13,2,8999
2014,6,22,2,9000
2014,2,12,1,9001
2014,2,12,1,9002
2015,5,4,2,9003
2015,5,4,2,9004
2017,11,18,4,9005
2017,11,18,4,9006
2017,11,18,4,9007
2017,11,18,4,9008
2017,12,7,4,9009
2017,5,19,2,9010
2015,12,20,4,9011
2016,2,21,1,9012
2017,3,18,1,9013
2017,3,18,1,9014
2016,12,17,4,9015
2016,12,17,4,9016
2016,3,26,1,9017
2016,3,26,1,9018
2014,12,16,4,9019
2014,12,16,4,9020
2015,11,15,4,9021
2016,8,22,3,9022
2015,6,29,2,9023
2016,6,26,2,9024
2016,6,26,2,9025
2016,6,26,2,9026
2016,9,17,3,9027
2016,9,17,3,9028
2014,7,18,3,9029
2017,1,9,1,9030
2017,1,9,1,9031
2017,6,22,2,9032
2014,2,9,1,9033
2015,1,10,1,9034
2015,1,10,1,9035
2015,7,4,3,9036
2015,7,4,3,9037
2017,11,21,4,9038
2016,12,17,4,9039
2014,9,19,3,9040
2014,9,28,3,9041
2015,9,22,3,9042
2016,7,11,3,9043
2017,12,16,4,9044
2017,12,16,4,9045
2017,12,16,4,9046
2017,12,16,4,9047
2017,12,16,4,9048
2014,9,21,3,9049
2015,5,18,2,9050
2014,3,26,1,9051
2014,3,26,1,9052
2014,3,26,1,9053
2017,9,22,3,9054
2015,12,9,4,9055
2015,2,11,1,9056
2015,10,20,4,9057
2015,10,20,4,9058
2016,6,14,2,9059
2015,11,20,4,9060
2015,11,20,4,9061
2016,2,28,1,9062
2014,10,14,4,9063
2014,10,14,4,9064
2014,10,14,4,9065
2017,5,26,2,9066
2016,4,2,2,9067
2016,2,9,1,9068
2016,2,9,1,9069
2017,4,12,2,9070
2015,12,6,4,9071
2016,4,9,2,9072
2016,4,9,2,9073
2014,4,21,2,9074
2015,5,11,2,9075
2015,5,11,2,9076
2014,3,11,1,9077
2016,2,16,1,9078
2016,2,16,1,9079
2017,11,9,4,9080
2017,11,9,4,9081
2017,2,11,1,9082
2015,6,2,2,9083
2015,6,2,2,9084
2016,10,9,4,9085
2016,9,26,3,9086
2016,9,26,3,9087
2015,12,15,4,9088
2016,9,17,3,9089
2017,10,13,4,9090
2015,6,28,2,9091
2015,6,28,2,9092
2015,1,6,1,9093
2015,1,6,1,9094
2015,1,6,1,9095
2015,1,6,1,9096
2014,12,4,4,9097
2017,12,10,4,9098
2017,12,10,4,9099
2017,12,10,4,9100
2015,7,11,3,9101
2015,7,11,3,9102
2015,7,11,3,9103
2015,7,11,3,9104
2015,7,11,3,9105
2015,7,11,3,9106
2015,5,25,2,9107
2015,5,25,2,9108
2015,5,25,2,9109
2014,10,13,4,9110
2014,10,13,4,9111
2014,10,13,4,9112
2014,10,13,4,9113
2016,7,2,3,9114
2017,1,19,1,9115
2017,1,19,1,9116
2017,1,19,1,9117
2017,1,19,1,9118
2016,6,6,2,9119
2016,6,6,2,9120
2017,3,18,1,9121
2017,11,24,4,9122
2016,11,26,4,9123
2016,8,18,3,9124
2016,8,18,3,9125
2015,11,28,4,9126
2017,5,25,2,9127
2017,4,9,2,9128
2016,3,24,1,9129
2016,3,24,1,9130
2017,5,28,2,9131
2017,5,28,2,9132
2015,8,31,3,9133
2016,12,4,4,9134
2016,12,4,4,9135
2016,12,4,4,9136
2014,2,2,1,9137
2014,2,2,1,9138
2014,2,9,1,9139
2017,9,30,3,9140
2016,5,9,2,9141
2017,5,20,2,9142
2017,5,20,2,9143
2017,5,20,2,9144
2015,9,20,3,9145
2016,1,23,1,9146
2016,1,23,1,9147
2016,1,23,1,9148
2014,1,6,1,9149
2014,1,6,1,9150
2015,9,24,3,9151
2015,9,24,3,9152
2015,9,24,3,9153
2016,1,8,1,9154
2014,1,23,1,9155
2014,4,8,2,9156
2014,4,8,2,9157
2014,4,8,2,9158
2016,9,8,3,9159
2016,9,8,3,9160
2016,8,12,3,9161
2016,8,12,3,9162
2015,8,6,3,9163
2015,8,6,3,9164
2016,6,24,2,9165
2016,6,24,2,9166
2016,6,24,2,9167
2016,3,15,1,9168
2016,3,15,1,9169
2016,1,12,1,9170
2016,1,12,1,9171
2016,1,12,1,9172
2016,1,12,1,9173
2017,12,6,4,9174
2017,12,6,4,9175
2016,3,19,1,9176
2016,11,14,4,9177
2016,11,14,4,9178
2017,7,8,3,9179
2017,7,8,3,9180
2017,7,8,3,9181
2017,7,8,3,9182
2017,7,8,3,9183
2017,7,8,3,9184
2017,7,8,3,9185
2017,7,8,3,9186
2015,8,21,3,9187
2015,8,21,3,9188
2015,8,21,3,9189
2015,8,21,3,9190
2015,8,21,3,9191
2015,2,11,1,9192
2015,2,11,1,9193
2014,11,30,4,9194
2014,11,30,4,9195
2014,10,5,4,9196
2014,10,5,4,9197
2014,10,5,4,9198
2014,10,5,4,9199
2016,10,17,4,9200
2016,10,17,4,9201
2016,10,30,4,9202
2016,10,30,4,9203
2016,1,12,1,9204
2016,4,21,2,9205
2016,4,21,2,9206
2017,3,8,1,9207
2017,3,8,1,9208
2017,11,12,4,9209
2017,11,12,4,9210
2015,3,14,1,9211
2014,8,12,3,9212
2014,8,12,3,9213
2017,9,30,3,9214
2016,11,21,4,9215
2017,11,24,4,9216
2017,11,14,4,9217
2015,8,16,3,9218
2015,8,16,3,9219
2017,10,13,4,9220
2017,10,13,4,9221
2017,10,13,4,9222
2017,4,11,2,9223
2017,4,11,2,9224
2017,4,11,2,9225
2017,4,11,2,9226
2017,3,19,1,9227
2014,3,11,1,9228
2017,7,23,3,9229
2017,7,23,3,9230
2014,12,27,4,9231
2016,2,9,1,9232
2016,2,9,1,9233
2016,2,9,1,9234
2016,2,9,1,9235
2016,2,9,1,9236
2016,2,9,1,9237
2017,11,2,4,9238
2017,10,27,4,9239
2017,10,27,4,9240
2017,10,27,4,9241
2014,9,7,3,9242
2014,9,7,3,9243
2014,9,7,3,9244
2014,9,7,3,9245
2017,5,22,2,9246
2017,5,22,2,9247
2016,10,11,4,9248
2016,10,11,4,9249
2016,2,12,1,9250
2017,2,3,1,9251
2017,9,23,3,9252
2017,9,23,3,9253
2014,11,2,4,9254
2014,11,2,4,9255
2014,11,2,4,9256
2014,11,2,4,9257
2014,11,2,4,9258
2014,11,2,4,9259
2017,11,11,4,9260
2017,2,9,1,9261
2015,9,10,3,9262
2015,9,10,3,9263
2017,11,24,4,9264
2017,11,24,4,9265
2014,8,2,3,9266
2015,9,25,3,9267
2015,9,25,3,9268
2017,8,21,3,9269
2017,8,21,3,9270
2016,12,5,4,9271
2016,12,5,4,9272
2017,2,9,1,9273
2014,10,10,4,9274
2016,5,26,2,9275
2016,5,26,2,9276
2017,1,12,1,9277
2017,1,12,1,9278
2017,1,12,1,9279
2016,9,20,3,9280
2017,11,9,4,9281
2016,12,30,4,9282
2017,2,9,1,9283
2014,11,18,4,9284
2015,11,21,4,9285
2017,6,19,2,9286
2017,6,19,2,9287
2017,11,30,4,9288
2014,4,23,2,9289
2014,9,23,3,9290
2014,9,23,3,9291
2017,2,3,1,9292
2017,11,17,4,9293
2017,5,28,2,9294
2017,5,28,2,9295
2015,4,18,2,9296
2015,4,18,2,9297
2015,4,18,2,9298
2015,4,18,2,9299
2015,4,18,2,9300
2015,4,18,2,9301
2015,4,18,2,9302
2015,4,18,2,9303
2015,4,18,2,9304
2015,9,19,3,9305
2014,3,25,1,9306
2014,3,25,1,9307
2014,3,25,1,9308
2014,3,25,1,9309
2016,8,26,3,9310
2017,6,3,2,9311
2017,6,3,2,9312
2015,11,11,4,9313
2015,11,11,4,9314
2016,5,4,2,9315
2016,5,4,2,9316
2017,2,21,1,9317
2017,7,20,3,9318
2017,7,20,3,9319
2017,7,20,3,9320
2016,4,11,2,9321
2016,4,11,2,9322
2017,9,23,3,9323
2017,9,23,3,9324
2017,9,23,3,9325
2017,7,9,3,9326
2017,7,9,3,9327
2017,7,9,3,9328
2015,11,28,4,9329
2015,12,11,4,9330
2016,9,29,3,9331
2017,11,9,4,9332
2017,11,9,4,9333
2017,1,5,1,9334
2017,1,5,1,9335
2017,9,16,3,9336
2014,10,19,4,9337
2014,10,19,4,9338
2014,10,19,4,9339
2014,10,19,4,9340
2014,10,19,4,9341
2016,3,13,1,9342
2017,2,17,1,9343
2017,2,17,1,9344
2017,2,17,1,9345
2017,2,17,1,9346
2017,2,17,1,9347
2016,12,22,4,9348
2016,12,22,4,9349
2016,9,23,3,9350
2016,9,23,3,9351
2017,9,24,3,9352
2017,9,24,3,9353
2015,1,12,1,9354
2015,1,12,1,9355
2015,1,12,1,9356
2016,1,25,1,9357
2016,1,25,1,9358
2016,1,25,1,9359
2016,1,25,1,9360
2017,3,21,1,9361
2017,3,21,1,9362
2017,3,21,1,9363
2017,3,21,1,9364
2014,8,22,3,9365
2014,8,6,3,9366
2014,8,6,3,9367
2016,7,4,3,9368
2017,7,11,3,9369
2015,5,29,2,9370
2015,5,29,2,9371
2015,5,29,2,9372
2017,7,5,3,9373
2016,5,6,2,9374
2015,12,14,4,9375
2017,12,25,4,9376
2017,12,17,4,9377
2016,10,5,4,9378
2014,12,23,4,9379
2014,12,23,4,9380
2014,12,23,4,9381
2014,12,23,4,9382
2014,12,23,4,9383
2017,11,8,4,9384
2017,8,27,3,9385
2017,1,19,1,9386
2017,1,19,1,9387
2017,1,19,1,9388
2017,1,19,1,9389
2015,6,19,2,9390
2017,3,13,1,9391
2015,10,25,4,9392
2014,9,20,3,9393
2014,9,20,3,9394
2014,9,20,3,9395
2014,9,20,3,9396
2014,9,20,3,9397
2014,9,20,3,9398
2016,11,11,4,9399
2015,9,16,3,9400
2014,6,24,2,9401
